0,0,0,0,0,0,7,8,8,8,7,7,7,7,7,7,7,7,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,8,3,4,4,4,7,7,3,1,7,7,8,7,7,3,8,1,4,4,4,4,7,7,7,8,1,1,1,1,1,1,7,7,10,10,10,10,11,11,7,7,7,8,8,8,8,8,8,7,0,0,0,0,0,0,0
0,0,0,0,0,7,8,8,8,7,8,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,7,7,7,4,4,1,7,7,8,8,7,7,1,4,7,1,4,4,4,4,4,4,3,7,7,7,7,7,7,10,10,11,11,11,11,11,11,7,7,8,7,8,8,8,8,8,8,7,0,0,0,0,0,0
0,0,0,0,0,7,8,8,8,8,8,8,7,7,7,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,7,7,7,7,4,4,4,1,1,7,7,8,8,8,8,7,7,1,4,7,1,1,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,11,11,7,7,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0
0,0,0,0,0,7,8,7,8,8,8,7,7,8,7,7,7,7,7,7,7,7,1,1,1,1,1,1,7,7,7,7,7,4,4,4,4,4,1,1,1,7,7,8,8,8,8,8,8,7,1,1,4,7,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0
0,0,0,0,0,7,8,8,8,8,8,7,8,8,8,8,8,7,11,11,11,10,7,7,7,7,7,8,4,4,4,4,4,4,4,4,1,1,1,0,7,7,8,8,8,8,8,8,8,8,7,1,1,3,7,7,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,7,7,7,8,8,8,8,8,8,8,7,7,0,0,0,0,0,0,0
0,0,0,0,0,0,7,8,8,8,7,8,8,8,8,8,8,8,7,7,7,7,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,8,7,7,7,7,7,7,7,7,7,7,7,8,1,1,1,4,4,7,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,7,8,8,8,8,8,8,7,7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,7,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,10,10,7,11,7,7,7,7,7,7,7,7,10,7,1,1,1,4,4,7,7,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,7,8,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,7,8,8,8,8,8,8,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,11,10,7,10,7,11,7,10,10,10,10,10,10,10,10,10,7,1,1,1,4,4,4,7,7,1,1,1,1,1,1,4,4,4,4,4,4,4,4,7,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,7,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,9,9,7,11,10,7,7,11,10,7,7,7,7,7,7,7,7,10,10,7,7,1,1,1,4,3,4,7,7,7,7,1,1,1,1,1,4,4,4,4,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,7,6,6,6,6,6,7,9,13,13,13,13,13,13,13,13,9,9,9,9,9,7,11,10,7,7,11,10,10,10,10,10,10,10,10,7,7,10,10,7,7,1,1,1,4,4,4,4,4,7,7,7,1,1,1,1,1,4,4,4,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,6,6,7,14,13,9,7,7,9,9,13,13,13,9,9,7,7,7,7,11,11,10,10,11,11,11,11,11,11,11,11,10,10,11,11,11,11,7,7,1,1,1,1,4,4,4,4,4,7,7,7,1,1,1,1,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,6,7,14,13,7,6,6,7,13,9,13,13,13,7,11,11,10,7,7,7,11,11,11,10,10,10,10,11,11,11,11,11,11,11,11,7,8,8,7,7,1,1,1,1,4,4,4,4,7,1,7,7,7,7,1,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,5,7,14,13,7,6,7,6,7,13,9,13,13,13,7,7,7,11,11,11,11,10,7,7,7,7,7,10,11,10,11,11,11,7,7,8,8,8,7,7,7,1,1,1,1,1,4,4,4,7,0,0,0,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,7,14,13,7,12,7,6,7,13,13,13,13,9,7,9,7,7,7,7,7,11,11,11,11,11,7,7,7,7,7,7,8,8,8,8,7,13,13,9,7,7,8,1,1,1,1,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,13,13,7,6,7,13,13,9,9,14,13,7,9,7,11,11,11,11,11,11,11,11,11,7,9,9,9,7,8,8,8,7,12,13,9,7,8,7,0,7,7,1,1,1,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,7,0,5,7,9,9,14,14,13,9,9,7,11,11,11,11,11,11,11,11,11,11,11,7,13,9,9,7,8,7,12,13,9,7,8,8,8,7,9,13,7,7,7,1,1,1,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,9,14,14,12,13,9,9,7,11,11,11,11,11,9,9,9,10,11,11,11,7,13,12,9,9,7,13,13,9,7,8,8,7,8,8,7,9,13,7,8,7,7,7,7,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,14,12,12,13,9,9,7,11,11,11,11,11,9,10,10,10,9,10,11,7,13,12,7,13,9,9,7,13,9,7,8,7,9,7,8,7,9,13,7,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,14,12,13,13,9,9,9,7,11,11,11,11,11,11,11,11,11,11,11,11,7,12,7,10,7,13,9,7,13,12,7,8,7,13,9,7,9,13,12,7,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,12,13,13,9,9,9,7,11,11,11,11,11,11,11,10,7,10,11,11,11,7,12,7,11,10,7,13,7,13,7,8,8,7,12,13,9,13,14,7,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,13,13,13,9,13,9,9,7,11,11,11,11,11,11,10,11,11,11,11,11,11,11,7,12,7,11,10,7,9,13,7,8,8,8,7,12,14,14,7,8,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,14,12,13,9,13,9,9,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,7,11,11,11,10,7,13,7,8,8,8,8,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,7,14,12,13,9,13,9,7,10,11,11,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,7,13,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,7,14,12,13,9,13,9,7,10,11,10,7,7,7,7,11,11,11,11,11,11,11,11,10,10,10,11,11,11,10,7,13,9,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,7,14,12,13,9,13,9,9,7,10,7,11,11,11,11,10,11,11,11,11,11,7,7,7,7,7,10,11,11,10,7,13,9,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,7,14,12,13,9,13,9,7,10,10,11,11,11,11,11,11,10,11,11,10,11,11,11,11,11,7,11,11,10,7,13,9,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,7,14,12,13,13,13,9,7,10,11,11,11,11,11,11,10,7,10,11,11,11,11,11,11,11,10,11,11,10,7,13,9,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,7,12,12,13,9,13,13,9,7,10,11,11,11,11,10,7,9,7,10,11,11,11,11,11,11,11,11,11,7,9,13,9,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,7,7,14,12,13,13,13,9,7,10,11,11,10,10,10,7,9,7,10,11,11,11,11,11,11,10,11,7,9,12,12,9,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,7,7,13,12,13,13,9,14,9,7,7,7,7,10,7,13,9,7,10,11,10,11,11,11,10,10,7,9,13,14,12,9,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,7,13,13,9,14,13,9,7,10,11,11,7,13,12,13,9,7,10,7,10,10,10,10,7,9,13,14,12,13,9,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,7,13,13,9,14,9,13,9,7,10,11,7,13,14,13,9,7,10,11,7,7,10,7,9,13,14,12,13,13,9,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,13,9,14,9,13,13,9,7,10,7,12,12,13,9,7,10,11,11,10,7,9,13,14,12,13,13,13,9,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,14,12,9,13,13,13,9,7,13,12,14,13,13,9,7,11,10,7,9,13,12,12,13,13,13,13,9,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,14,12,9,13,13,13,9,7,13,12,14,13,13,9,7,10,7,9,13,13,12,13,13,13,13,9,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,14,12,13,9,13,13,9,7,14,12,14,13,13,14,7,7,9,13,13,12,13,13,13,13,13,9,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,14,12,13,13,13,9,7,14,12,12,13,13,14,7,9,13,13,13,13,13,13,13,13,9,9,7,7,7,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,14,12,12,13,13,9,7,14,13,12,13,13,14,7,9,13,13,13,13,13,13,13,9,9,7,7,7,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,14,12,13,13,13,9,7,14,13,12,13,13,7,9,13,13,13,13,13,13,9,9,7,7,7,7,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,14,12,13,13,13,9,7,14,13,13,9,7,9,13,13,9,13,13,9,9,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,14,12,13,13,13,13,9,7,9,13,9,7,9,13,9,13,13,13,13,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,14,12,13,9,13,13,9,7,9,9,7,9,9,13,13,9,13,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,14,12,13,9,13,13,9,7,9,7,9,9,9,9,13,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,14,12,13,9,9,13,9,7,9,9,9,9,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,12,12,13,9,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,7,7,6,6,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,6,6,6,6,6,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,6,6,6,7,6,7,7,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,6,6,6,6,6,7,7,7,7,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,6,6,6,6,6,6,6,6,7,7,7,0,0,0,0,7,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,6,6,6,6,6,6,6,6,6,6,6,7,0,0,0,0,0,7,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,7,7,0,0,0,0,7,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,0,0,0,7,7,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,0,0,0,7,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,0,0,0,7,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,0,0,7,7,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,0,0,0,0,7,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
