-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,6,6,6,6,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,6,6,6,6,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,6,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,6,6,6,5,6,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,6,6,6,5,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,7,7,3,2,2,3,7,7,4,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,6,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,6,5,5,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,8,8,8,8,8,8,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,7,6,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,6,6,6,6,5,5,5,5,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,4,8,8,8,8,8,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,7,6,6,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,6,6,6,6,6,5,5,5,5,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,8,8,8,8,8,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,5,6,6,6,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,6,6,6,6,6,6,5,5,5,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,8,8,8,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,6,6,6,6,6,7,7,7,7,7,7,7,6,6,-1,-1,-1,4,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,7,6,6,6,6,6,6,5,5,5,6,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,8,8,6,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,6,6,6,6,6,6,6,7,7,6,6,6,7,7,7,7,7,7,7,7,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,7,6,6,6,6,6,6,5,5,5,5,6,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,8,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,5,6,6,6,6,5,6,7,6,6,6,6,6,6,6,6,5,5,5,5,5,6,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,6,7,6,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,6,3,2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,5,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,6,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,5,6,6,6,5,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,6,6,6,6,6,6,6,5,5,5,5,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,5,6,6,6,6,6,5,5,4,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,5,6,6,6,6,6,6,6,6,6,5,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,6,6,5,5,5,6,6,6,6,6,6,6,6,7,7,7,6,5,5,6,6,6,6,6,6,7,7,7,6,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,6,6,5,4,4,5,5,5,5,5,5,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,4,6,6,5,5,5,5,6,6,6,6,6,7,7,7,7,6,6,6,6,6,6,6,6,6,6,7,7,6,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,5,7,7,6,5,4,5,5,5,5,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,6,6,5,5,5,5,5,6,5,6,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,4,4,5,6,7,7,6,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,5,5,5,5,5,5,5,5,5,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,4,4,5,5,6,7,7,7,6,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,6,5,5,5,5,5,5,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,2,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,5,5,5,5,5,5,6,7,7,7,7,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,5,5,5,5,6,7,7,7,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,6,5,5,4,4,4,4,5,5,5,5,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,6,6,7,7,6,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,6,6,5,5,4,4,4,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,7,7,6,5,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,7,7,7,7,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,5,5,5,5,5,5,5,5,6,5,5,5,4,4,5,6,6,7,7,7,7,7,6,6,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,7,6,6,5,4,4,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,5,5,5,6,6,7,7,6,6,6,6,5,3,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,5,6,6,7,7,7,7,7,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,2,0,0,0,0,0,0,0,0,0,3,3,3,2,5,6,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,5,5,6,6,7,7,7,6,6,9,9,10,9,9,9,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,7,7,6,5,5,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,6,6,7,4,3,3,1,0,0,0,0,0,0,0,0,2,7,8,8,8,8,7,2,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,7,7,7,7,7,6,6,9,10,10,10,10,10,10,10,9,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,7,7,7,7,7,7,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,6,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,8,8,8,7,2,0,0,0,0,0,0,0,0,0,3,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,6,6,7,7,7,7,7,6,6,6,6,6,9,10,10,10,10,10,10,10,10,10,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,9,9,9,5,5,6,6,7,7,7,7,7,7,7,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,0,0,0,0,0,0,0,2,7,8,8,8,8,8,8,8,8,8,7,2,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,5,5,5,6,6,7,7,7,7,7,7,6,6,6,6,6,6,9,10,10,10,10,10,10,10,10,10,10,10,10,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,10,10,9,5,4,5,5,5,5,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,2,0,0,0,0,2,7,8,8,8,8,8,8,8,8,8,8,8,7,2,0,0,0,2,3,3,3,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,6,6,5,5,5,6,6,6,6,6,6,9,10,10,10,10,10,10,10,10,10,10,10,10,10,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,10,9,9,9,9,9,9,6,6,5,5,5,5,5,4,4,4,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,6,2,0,0,0,0,7,8,8,8,8,8,8,8,8,8,8,8,8,8,7,2,0,0,3,3,3,9,7,7,7,7,7,7,7,7,7,6,6,5,5,4,4,4,5,5,5,5,6,6,6,6,6,6,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,10,10,10,10,10,10,10,9,6,5,5,6,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,9,9,2,1,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,0,0,0,1,9,11,9,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,6,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,10,10,10,10,10,10,10,10,10,9,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,9,11,11,11,9,2,1,4,8,8,8,8,8,8,6,7,8,8,8,8,8,7,4,0,1,2,11,11,11,9,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,6,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,10,10,10,10,10,10,10,10,10,10,6,6,6,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,9,11,11,11,11,11,11,9,7,8,8,8,5,2,0,0,2,6,8,8,8,4,2,2,9,11,11,11,11,9,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,10,10,10,10,10,10,10,10,10,10,9,6,6,6,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6,11,11,11,11,11,11,11,11,9,4,7,8,3,0,0,0,0,3,8,8,7,2,2,9,11,11,11,11,11,11,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6,6,6,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,7,9,11,11,11,11,11,11,11,11,9,2,2,4,4,4,4,4,4,4,4,2,2,2,2,11,11,11,11,11,11,11,9,6,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,6,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,6,9,11,11,11,11,11,11,11,11,11,9,2,3,2,2,2,2,2,2,2,2,3,3,2,9,11,11,11,11,11,11,11,11,9,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,6,6,6,6,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,5,5,5,6,9,11,11,11,11,11,11,11,11,11,9,2,3,3,3,3,3,3,3,3,3,3,3,2,9,11,11,11,11,11,11,11,11,9,6,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
