-1,-1,8,2,8,3,3,3,4,4,4,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,0,6,0,6,6,6,0,6,0,6,6,0,6,6,0,6,6,0,6,6,6,0,6,7,7,7,7,7,8,5,5,5,5,5,5,5,4,4,4,3,5,8,2,8,8,-1,-1
-1,-1,8,2,8,3,3,3,4,4,4,5,5,5,5,5,5,5,7,7,7,7,7,7,7,0,6,6,0,6,6,6,0,6,0,6,6,0,6,6,0,6,6,0,6,6,6,0,6,7,7,7,7,7,8,5,5,5,5,5,5,5,4,4,4,3,3,8,2,8,8,-1,-1
-1,-1,8,2,8,3,3,3,4,4,4,4,5,5,5,5,5,5,7,7,7,7,6,6,0,6,6,6,0,6,6,6,0,6,0,0,0,6,6,6,0,0,0,6,6,6,6,0,6,6,6,7,7,7,8,5,5,5,5,5,5,4,4,4,4,3,3,8,1,8,8,-1,-1
-1,-1,-1,8,2,3,3,3,3,4,4,4,5,5,5,5,5,5,7,7,7,6,6,0,6,6,6,6,0,6,6,6,0,6,0,6,6,0,6,6,0,6,6,0,6,6,0,6,0,6,6,6,7,7,8,5,5,5,5,5,5,4,4,4,3,3,3,1,8,-1,-1,-1,-1
-1,-1,-1,8,2,3,3,3,3,4,4,4,4,5,5,5,5,5,7,7,6,6,6,6,0,0,0,6,6,0,0,0,6,6,0,0,0,6,6,6,0,0,0,6,6,0,6,6,6,0,6,6,6,7,8,5,5,5,5,4,4,4,4,4,3,3,3,1,8,-1,-1,-1,-1
-1,-1,-1,-1,8,2,1,3,3,3,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,5,5,5,5,4,4,4,4,3,3,3,1,8,-1,-1,-1,-1,-1
-1,-1,-1,-1,8,2,1,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,6,0,6,6,6,0,6,6,6,0,0,4,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,5,5,5,5,4,4,4,4,3,3,3,1,8,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,8,8,1,3,3,3,4,4,4,5,5,5,5,6,6,6,6,6,0,6,6,0,0,5,5,0,5,5,0,5,5,0,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,8,5,5,5,5,4,4,4,3,3,3,1,8,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,8,8,1,3,3,3,4,4,4,4,5,5,5,6,6,6,6,6,0,5,0,5,0,5,5,0,5,5,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,8,5,5,5,4,4,4,4,3,3,3,1,8,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,8,1,3,3,3,4,4,4,5,5,5,6,6,6,6,5,0,5,0,5,0,5,5,0,5,5,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,8,5,5,5,4,4,4,3,3,3,1,8,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,8,1,3,3,3,4,4,4,4,4,5,6,6,6,5,5,0,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,8,5,4,4,4,4,4,3,3,3,1,8,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,8,2,3,3,3,4,4,4,4,4,5,6,6,6,5,5,0,5,5,5,0,5,5,5,0,0,5,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,8,5,4,4,4,4,4,3,3,3,2,8,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,8,1,3,3,3,4,4,4,4,5,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,5,5,5,6,8,5,4,4,4,3,3,3,3,1,8,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,3,3,3,4,4,4,4,4,5,5,4,4,0,0,0,4,4,4,0,0,0,4,4,0,4,4,4,0,4,0,4,4,0,4,4,4,0,0,4,4,4,5,5,8,4,4,4,4,3,3,3,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,3,3,3,4,4,4,4,5,5,4,4,4,4,4,4,0,4,0,4,4,4,0,4,0,4,0,0,4,4,0,4,0,4,4,4,4,0,0,4,4,4,5,5,8,4,4,4,4,3,3,3,2,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,3,3,3,4,4,4,8,5,5,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,5,5,8,4,4,4,3,3,3,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,3,3,3,4,4,8,4,4,4,4,4,0,4,4,4,4,0,4,4,4,0,4,0,4,4,0,4,4,0,4,4,0,4,4,0,4,4,0,4,4,4,4,5,8,4,4,3,3,3,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,3,3,3,8,8,5,4,4,4,4,4,4,0,0,0,4,4,0,0,0,4,4,0,0,0,4,4,4,0,0,0,4,4,0,4,4,4,4,0,4,4,4,5,5,8,8,3,3,3,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,3,3,8,8,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,8,8,3,1,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,3,3,8,8,3,4,4,4,4,4,4,4,4,4,4,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11,4,4,4,4,4,4,4,4,4,4,3,8,8,3,1,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,3,3,8,8,3,4,4,4,4,4,4,4,4,4,4,4,11,4,4,4,4,4,4,4,4,4,4,4,4,4,11,4,4,4,4,4,4,4,4,4,4,4,3,8,8,7,1,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,8,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,11,4,4,4,4,4,4,4,4,4,4,4,11,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,11,4,4,4,4,4,4,4,4,4,4,4,4,4,11,4,4,4,4,4,4,4,3,3,3,3,3,3,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,1,3,3,3,3,3,3,3,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,4,4,4,3,3,3,3,3,3,3,1,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,1,3,3,3,3,3,3,3,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,4,4,4,3,3,3,3,3,3,3,1,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,1,3,3,3,3,3,3,3,3,11,11,11,11,8,8,8,8,8,8,8,8,8,8,8,8,8,11,11,11,11,3,3,3,3,3,3,3,3,1,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,2,3,3,3,3,11,11,3,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,8,3,11,11,3,3,3,3,2,2,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,1,1,3,11,3,3,11,10,10,10,10,8,8,8,8,8,8,8,8,8,8,8,10,10,10,8,11,3,3,11,3,1,1,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,11,2,11,11,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,10,8,11,11,2,11,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.882353,1,1
0.6352941,0.8470589,0.9882354
0.6901961,0.8313726,0.9921569
0.3333333,0.5960785,0.9843138
0.1803922,0.4901961,0.9568628
0.2627451,0.5411765,0.9960785
0.1921569,0.3490196,0.8941177
0.3019608,0.454902,0.8901961
0.1176471,0.1215686,0.4
1,0.6039216,0.6509804
1,0.5176471,0.5921569
1,0.8901961,0.4352942
1,0.8784314,0.345098
