-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,3,3,3,3,3,-1,-1,-1,-1
-1,-1,-1,-1,3,0,0,3,0,3,-1,-1,-1,-1
-1,-1,-1,2,1,0,0,3,0,0,3,-1,-1,-1
-1,-1,-1,2,1,1,1,3,0,0,3,-1,-1,-1
-1,-1,-1,3,1,1,1,3,0,0,3,-1,-1,-1
-1,-1,2,1,1,1,1,3,1,0,0,3,-1,-1
-1,-1,2,1,1,1,1,3,1,0,0,3,-1,-1
-1,-1,2,1,1,1,1,3,1,0,0,3,-1,-1
-1,2,1,1,1,1,1,3,1,0,0,0,3,-1
-1,2,1,1,1,1,1,3,1,0,0,0,3,-1
2,2,3,3,3,3,3,3,3,3,3,3,3,3
-1,-1,2,2,3,3,3,3,3,3,3,3,-1,-1
-1,-1,-1,2,2,3,3,3,3,3,3,-1,-1,-1
-1,-1,-1,-1,-1,2,2,3,3,-1,-1,-1,-1,-1
1,0.6666667,0.3372549
1,0.8941177,0.4392157
0.4862745,0.3019608,0.2745098
0.3843138,0.2313726,0.1960784
0.3098039,0.1686275,0.1294118
0.3019608,0.1529412,0.1254902
