-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.2627451,0.454902,0.1372549
0.1529412,0.3019608,0.0509804
0,0,0
0.4235294,0.1529412,0.06666667
0.627451,0.2352941,0.1019608
0.7254902,0.2745098,0.1215686
0.8509805,0.3294118,0.1490196
0.882353,0.345098,0.1568628
0.9333334,0.427451,0.1882353
0.9568628,0.5686275,0.1176471
0.9803922,0.7058824,0.145098
0.9921569,0.8588236,0.1607843
0.4588236,0.8274511,0.2196079
0.3529412,0.6235294,0.172549
