19,21,21,19,19,-1,-1,19,21,21,21,21,21,21,21,19,-1,-1,-1,19,22,22,21,21,19,-1,-1,-1,-1,-1,-1,19,21,21,21,21,21,21,21,19,19,19,19,-1,19,21,21,0,19,-1,-1,-1,19,19,21,21,21,21,21,21,21,21,19,1,1,1,1,1,1,1,1,1,1,19,19,21,21,21,21,21,22,22,22,22,22,21,19,17,17,17,17,17,17,17,17,17,10,10,10,10,17,17,17,17,17,17,17,17,17,17,17,17,17,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-1
19,19,21,21,21,19,-1,19,21,21,21,21,22,21,21,21,19,-1,-1,-1,19,22,22,21,21,19,19,19,19,19,19,19,21,21,21,21,21,21,19,0,21,21,21,19,21,20,20,20,0,19,19,19,0,21,21,21,21,21,21,21,21,19,1,1,1,0,1,1,20,20,20,19,19,1,1,19,21,21,22,22,22,22,22,22,21,19,17,17,17,17,17,17,17,17,10,10,9,9,9,9,10,10,17,17,17,17,17,17,17,17,17,17,17,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
-1,19,19,19,19,19,19,19,21,21,22,22,22,22,19,19,19,19,19,19,21,22,22,21,21,21,19,1,1,1,1,1,19,21,22,22,21,21,19,21,21,21,21,20,19,19,19,19,19,0,0,19,19,21,21,21,22,22,22,22,19,19,1,1,0,1,1,20,19,19,19,19,0,0,0,1,19,21,21,22,22,22,22,22,21,19,17,17,17,17,17,17,17,10,9,9,9,9,9,9,9,9,10,17,17,17,17,17,17,17,17,17,17,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
-1,-1,19,21,21,21,21,21,19,21,21,19,19,1,1,1,1,1,1,1,19,21,22,22,21,19,20,20,20,20,1,1,1,19,22,22,21,19,19,21,21,20,20,19,0,0,0,1,1,19,19,0,19,21,21,22,22,22,22,21,19,1,1,20,20,20,20,20,1,1,19,19,0,0,0,0,1,19,19,22,21,22,22,21,19,17,17,17,17,17,17,17,10,9,9,9,9,9,9,9,9,9,10,17,17,17,17,17,17,17,17,17,17,17,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
-1,19,21,21,22,22,22,21,21,19,19,1,1,1,1,20,20,20,20,20,20,19,21,21,19,20,20,20,20,20,20,1,1,19,19,21,21,19,21,0,20,20,19,19,1,1,1,1,1,1,19,19,19,21,21,22,22,22,21,21,19,0,0,0,0,0,19,1,1,1,0,19,1,1,0,0,0,0,19,19,21,21,21,19,17,17,17,17,17,17,17,10,9,9,9,9,9,9,9,9,9,9,10,17,17,17,17,17,17,17,17,17,17,17,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-1
-1,19,21,21,22,22,21,1,1,1,1,1,20,1,1,1,0,0,1,1,1,20,19,21,21,21,1,1,1,1,19,1,20,20,20,19,21,21,19,0,0,19,0,0,1,1,1,1,1,1,1,19,19,21,21,22,22,21,21,19,1,0,0,0,0,19,19,1,0,1,0,1,1,19,0,0,0,0,19,21,19,19,19,17,17,17,17,17,17,17,10,9,9,9,9,9,9,9,9,9,9,10,17,17,17,17,17,17,17,17,17,17,17,17,16,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-1,-1,-1
-1,19,21,21,21,22,22,1,1,1,1,0,20,1,1,1,1,1,1,1,1,19,19,1,1,21,1,19,19,19,1,19,19,1,1,19,19,19,0,0,0,0,0,1,1,1,1,1,1,19,1,1,0,19,21,21,21,21,19,0,0,0,19,0,0,19,0,1,1,0,0,19,0,0,0,0,0,0,19,17,17,17,17,17,17,17,17,17,17,10,9,9,9,9,9,9,9,9,9,9,10,17,17,17,17,17,17,17,17,17,17,17,17,17,16,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-1,-1,-1,-1,-1
-1,19,21,21,19,19,19,1,1,1,1,20,19,19,20,0,1,1,1,1,1,1,0,19,1,1,19,19,1,1,1,1,19,1,19,1,1,1,19,0,0,0,0,1,1,19,19,1,19,19,0,1,0,19,21,21,21,19,19,0,0,0,0,0,0,19,1,1,1,0,0,1,1,1,0,0,0,19,19,17,17,17,17,17,17,17,17,17,17,10,9,9,9,9,9,9,9,9,9,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1
-1,19,21,19,19,-1,-1,19,1,1,1,20,19,0,19,1,1,1,19,19,1,1,1,19,1,1,19,19,1,1,19,1,1,1,19,1,1,1,19,0,0,0,1,1,1,1,0,1,1,1,0,0,0,19,21,21,19,19,13,19,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19,17,17,17,17,17,17,17,17,17,17,17,10,9,9,9,9,9,9,9,9,10,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,19,-1,-1,-1,-1,-1,19,1,1,1,19,0,0,1,1,1,19,1,1,1,19,19,1,1,1,1,19,1,1,1,1,1,1,1,1,1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,19,19,13,13,19,19,19,19,19,19,0,0,0,19,0,0,0,0,0,0,0,19,17,17,17,17,17,17,17,17,17,17,17,10,9,9,9,9,9,9,9,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,19,1,1,0,19,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,13,19,0,0,0,0,0,0,0,0,0,19,0,19,19,13,13,13,13,13,13,13,19,19,13,13,19,19,19,19,13,19,19,0,0,0,0,0,19,17,17,17,17,17,17,17,17,17,17,17,10,9,9,9,9,9,10,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,1,1,1,1,19,1,1,1,1,1,19,19,19,1,1,0,0,1,1,0,1,1,1,19,13,13,13,19,19,19,19,0,0,0,0,19,13,19,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,19,13,19,19,0,0,19,17,17,17,17,17,17,17,17,17,17,10,9,9,9,9,9,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,1,1,1,1,1,1,1,1,19,13,13,13,19,0,0,0,0,0,0,1,19,19,13,13,13,13,13,13,13,13,19,19,19,19,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,19,19,0,19,17,17,17,17,17,17,17,17,17,17,10,9,9,9,9,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,6,6,6,6,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,1,1,1,1,0,0,0,0,0,19,13,13,13,13,19,0,0,0,0,0,19,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,19,19,17,17,17,17,17,17,17,17,17,10,9,9,9,10,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,1,19,1,0,0,0,0,19,13,13,13,13,13,14,19,19,19,19,19,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,3,3,19,16,17,17,17,17,17,17,17,10,9,9,10,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,19,1,0,0,0,19,13,13,13,13,14,14,10,10,9,10,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,14,3,3,3,3,16,17,17,17,17,17,17,10,9,10,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,13,19,0,0,19,13,13,13,13,14,10,10,9,9,10,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,14,3,3,3,3,3,16,18,18,18,18,18,18,10,10,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,13,13,19,19,13,13,13,13,14,10,9,9,9,10,14,13,13,13,13,13,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,14,3,3,3,3,3,3,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,13,13,13,13,13,13,13,14,10,9,9,9,9,10,14,13,13,13,13,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,14,14,14,3,3,3,3,3,3,3,3,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,13,13,13,13,13,13,13,14,10,9,9,9,10,14,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,3,3,3,3,3,3,3,3,3,3,3,16,18,18,18,18,18,18,18,18,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,13,13,13,13,13,13,14,10,9,9,9,9,10,14,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,14,3,3,3,3,3,5,5,5,5,5,5,5,5,5,3,3,3,3,16,18,18,18,18,18,18,10,10,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,10,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,14,14,14,13,13,14,9,9,9,9,10,14,13,13,13,13,12,12,12,12,12,12,12,14,14,14,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,14,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16,18,18,18,18,18,18,18,10,10,10,10,8,8,8,8,8,8,8,9,9,9,9,9,9,9,10,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,10,9,10,14,14,10,9,9,9,9,10,14,13,13,13,12,12,12,12,12,12,12,14,3,3,3,14,14,12,12,12,12,12,12,12,12,12,12,12,13,13,12,14,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16,18,18,18,18,18,18,18,18,18,18,10,10,8,8,8,8,8,8,8,9,9,9,9,9,9,10,17,17,17,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,9,9,9,10,14,9,9,9,9,10,14,13,13,13,13,12,12,12,12,12,12,14,3,3,3,3,3,3,14,14,12,12,12,12,12,12,12,12,12,12,14,14,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,16,18,18,18,18,18,18,18,18,18,18,18,10,10,8,8,8,8,8,8,9,9,9,9,9,9,10,17,17,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,10,9,9,9,9,10,14,13,13,13,12,12,12,12,12,12,14,3,3,3,3,3,3,3,3,3,14,14,14,14,14,14,14,14,14,14,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,7,-1,-1,-1,-1,-1,-1,-1,-1,16,18,18,18,18,18,18,18,18,18,18,18,18,10,10,8,8,8,8,8,8,9,9,9,9,10,18,18,18,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,8,8,9,9,9,10,9,9,9,10,14,13,13,13,12,12,12,12,12,14,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,16,18,18,18,18,18,18,18,18,18,18,18,18,10,10,8,8,8,8,8,9,9,9,10,18,18,18,18,18,18,18,18,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,8,8,9,9,9,9,10,9,10,14,13,13,13,13,12,12,12,12,12,14,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,16,18,18,18,18,18,18,18,18,18,18,18,18,10,10,8,8,8,8,9,9,10,18,18,18,18,18,18,18,18,18,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,8,9,9,8,8,9,10,10,14,13,13,13,12,12,12,12,12,14,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,16,16,18,18,18,18,18,18,18,18,18,18,18,10,10,10,10,10,10,18,18,18,18,18,18,18,18,18,18,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,9,9,8,8,9,10,10,14,13,13,13,12,12,12,12,14,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,8,8,8,10,13,14,13,13,13,12,12,12,12,12,14,3,3,3,3,3,3,3,3,14,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
