-1,-1,-1,-1,-1,-1,-1,-1,10,12,10,12,12,12,10,10,19,19,19,19,10,10,10,10,10,13,13,12,12,12,12,10,-1,-1,-1,-1,-1,10,7,7,7,7,7,7,7,7,7,10,10,16,16,16,16,16,16,16,16,16,16,16,18,18,16,16,16,16,18,16,16,16,16,18,18,21,21,18,18,7,7,7,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,10,12,10,12,12,10,13,19,19,10,10,10,10,10,10,10,10,10,10,10,12,12,12,10,-1,-1,-1,-1,10,7,7,7,7,7,7,7,7,10,10,16,16,16,16,16,16,16,16,16,16,16,18,18,21,18,18,16,16,18,21,18,16,18,18,21,21,18,18,7,10,7,7,7,7,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,10,12,12,10,13,13,13,10,10,10,10,15,15,15,10,15,15,15,10,10,12,12,10,-1,-1,-1,10,7,7,7,7,7,7,7,10,10,16,16,16,16,16,16,16,16,16,16,18,18,18,21,21,21,21,21,18,18,21,21,21,18,21,21,18,16,16,16,16,16,10,7,7,7,7,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,10,12,12,10,13,13,10,10,10,15,15,15,15,15,15,10,15,15,15,15,10,12,10,-1,-1,10,7,7,7,7,7,7,7,10,16,16,16,16,16,16,16,16,16,16,18,18,21,21,21,21,21,21,21,21,21,21,21,22,22,21,21,18,16,16,16,16,16,16,16,10,7,7,7,7,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,10,12,12,10,13,13,10,10,10,15,15,15,15,15,15,15,15,10,15,15,15,15,10,-1,-1,10,7,7,7,7,7,7,7,10,16,16,16,16,16,16,16,18,16,16,10,18,21,21,21,21,21,22,22,22,22,22,22,22,22,21,21,18,16,16,16,16,16,16,16,16,16,10,7,7,7,7,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,10,12,12,10,13,13,10,10,15,15,15,15,15,15,15,15,15,10,15,15,15,15,15,10,-1,10,7,7,7,7,7,7,10,16,16,16,16,16,16,16,18,21,18,10,7,7,7,18,21,21,21,22,22,22,0,0,0,22,21,21,21,18,10,16,16,16,16,16,16,16,16,16,10,7,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,10,12,12,12,13,13,10,10,15,15,15,15,15,15,15,15,20,15,10,15,15,15,15,15,10,7,7,7,7,7,7,10,19,19,16,16,16,16,16,16,18,21,18,7,7,7,7,7,18,18,21,21,21,22,22,22,0,22,21,21,21,18,7,10,10,16,16,16,16,16,16,16,16,10,7,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,10,12,12,13,13,10,15,15,15,15,15,15,15,15,15,20,20,20,10,15,15,15,15,15,10,7,7,7,7,7,10,19,19,19,16,16,16,16,16,10,18,21,21,7,7,7,7,7,7,7,18,18,21,21,21,21,21,21,21,21,18,18,7,7,7,10,10,16,16,16,16,16,16,16,10,7,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,10,12,12,13,13,10,15,15,15,15,15,15,15,15,20,20,20,20,20,10,15,15,15,10,7,7,7,7,7,10,19,19,19,19,19,16,16,16,10,7,18,21,21,18,7,7,7,7,7,7,7,18,21,21,21,21,18,18,18,21,21,21,18,7,7,7,7,10,16,16,16,16,16,16,16,10,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,10,12,12,13,13,10,15,15,15,15,15,15,15,20,20,20,20,20,20,20,10,15,10,7,7,7,7,7,10,19,19,19,19,19,19,19,16,10,7,7,18,21,21,18,18,7,7,7,7,7,7,10,18,21,21,18,10,10,7,18,21,21,21,21,7,7,7,7,10,16,16,16,16,16,16,10,7,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,10,12,12,13,10,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,10,10,10,7,7,7,7,7,10,19,19,19,19,19,19,19,10,7,7,7,18,21,21,18,18,7,7,7,7,10,10,14,14,18,21,18,14,14,10,10,18,18,18,18,21,21,21,7,7,10,16,16,16,16,16,16,10,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,10,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,20,10,7,7,7,7,7,10,19,19,19,19,19,19,19,10,7,18,18,18,21,21,22,21,21,18,7,10,10,14,14,14,14,18,21,18,14,14,14,14,10,10,7,7,7,7,7,7,7,7,10,16,16,16,16,16,10,7,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15,15,15,15,15,15,20,20,20,20,20,20,20,20,20,20,10,7,7,7,7,7,10,19,19,19,19,19,19,10,7,18,21,21,21,21,22,22,22,22,21,18,7,14,14,14,14,14,18,21,18,14,14,14,14,14,14,10,10,5,5,5,5,5,5,5,10,16,16,16,16,16,10,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15,15,15,15,15,20,20,20,20,20,20,20,20,20,20,10,7,7,7,7,7,10,19,19,19,19,19,19,19,10,18,21,21,21,21,22,22,0,0,21,22,21,18,18,14,14,14,14,18,21,18,14,14,14,14,14,14,14,14,10,5,5,5,5,5,5,10,16,16,16,16,16,10,7,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15,15,15,20,20,20,20,20,20,20,20,20,20,20,10,7,7,7,7,7,10,19,19,19,19,19,19,10,7,7,18,18,18,18,22,22,0,0,21,21,21,21,21,18,14,14,14,18,21,18,14,14,14,14,14,14,14,14,14,10,5,5,5,5,5,5,10,16,16,16,19,19,10,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15,20,20,20,20,20,20,20,20,20,15,15,10,7,7,7,7,7,10,19,19,19,19,19,19,19,10,7,7,7,7,7,18,18,22,21,21,21,18,18,18,18,21,18,14,14,14,18,14,14,14,14,14,14,14,14,14,14,14,10,5,5,5,5,5,10,16,16,16,19,19,10,7,7,7,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,20,20,20,20,20,20,15,15,15,15,15,10,7,7,7,7,7,10,19,19,19,19,19,19,10,7,7,7,7,7,7,7,18,21,21,21,18,14,15,15,15,15,18,18,14,14,18,14,14,14,14,14,14,14,14,15,15,15,15,10,5,5,5,7,7,10,16,19,19,19,10,7,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,20,20,20,20,15,15,15,15,15,15,10,7,7,7,7,7,10,19,19,19,19,19,19,10,7,7,7,7,7,7,7,18,21,21,18,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,15,15,15,15,15,15,15,10,10,7,7,7,7,10,19,19,19,19,10,7,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,20,15,15,15,15,15,15,15,10,7,7,7,7,7,7,10,19,19,19,19,19,10,7,7,7,7,7,7,7,10,18,21,21,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,10,7,7,7,7,7,10,19,19,19,19,10,7,7,7,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15,15,15,15,15,15,10,10,10,7,7,7,7,7,10,19,19,19,19,19,19,10,7,7,7,7,7,7,7,10,18,21,18,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,10,7,7,7,7,10,19,19,19,19,10,7,7,7,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15,15,15,10,10,10,15,15,10,7,7,7,7,7,10,19,19,19,19,19,19,10,7,7,7,7,7,4,10,15,18,21,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,10,7,7,7,7,10,19,19,19,19,19,10,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,10,15,15,15,15,15,10,7,7,7,7,7,10,19,19,19,19,19,10,7,7,7,7,4,4,4,10,15,18,21,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,10,7,7,5,5,10,19,19,19,19,10,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,8,8,8,10,15,15,15,15,10,7,7,7,7,7,10,19,19,19,19,19,10,7,7,7,4,4,4,4,10,15,18,21,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,10,7,5,5,5,10,19,19,19,19,10,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,8,9,8,8,8,8,10,15,15,15,10,7,7,7,7,7,10,19,19,19,19,19,10,7,7,4,4,4,4,4,10,15,15,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,10,5,5,5,5,10,19,19,19,19,10,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,8,8,8,10,15,15,15,10,7,7,7,7,10,19,19,19,19,19,19,10,7,4,4,4,4,4,10,15,15,15,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,10,5,5,5,10,19,19,19,19,10,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,9,8,8,8,10,15,15,10,7,7,7,7,10,19,19,19,19,19,19,10,4,4,4,4,4,4,10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,10,5,5,5,10,19,19,19,19,10,7,7,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,9,9,8,8,10,15,15,10,7,7,7,7,10,19,19,19,19,19,19,10,4,4,4,4,4,4,10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,10,5,5,5,10,18,19,19,19,10,7,5,5,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,10,10,8,8,8,10,15,10,7,7,7,7,10,19,19,19,19,19,19,10,4,4,4,4,4,4,10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,20,20,20,20,20,20,15,15,15,10,5,5,5,18,21,18,19,19,10,5,5,5,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,10,10,8,8,10,8,8,10,15,10,7,7,7,7,10,19,19,19,19,19,19,10,4,4,4,4,4,4,10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,20,20,20,20,10,5,5,18,21,21,21,18,19,10,4,4,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,9,10,8,8,10,10,7,7,7,7,10,18,18,18,18,18,18,10,4,4,4,4,4,4,10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,5,18,18,21,21,21,18,19,10,4,4,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
