-1,16,8,8,8,-1,15,2,15,15,2,15,15,2,15,15,2,15,7,7,8,-1,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,15,7,7,7,7,7,7,7,8,15,16,17,17,17,17,17,15,7,7,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16
-1,16,7,7,8,-1,15,2,15,15,2,15,15,2,15,15,7,7,7,7,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,15,7,7,7,7,7,7,7,8,15,16,17,17,17,17,17,15,7,7,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16
7,7,7,7,8,8,8,2,15,15,2,15,15,2,15,15,7,7,7,7,7,7,8,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,16,17,17,17,15,7,7,7,7,7,7,7,8,15,16,17,17,17,17,17,17,15,15,17,17,17,17,17,17,17,17,17,17,15,15,17,17,17,17,17,16
7,7,7,7,7,7,8,2,15,15,2,15,15,2,15,15,2,15,7,7,7,-1,-1,17,17,17,17,17,17,17,17,8,8,8,8,8,17,17,17,17,17,17,17,17,17,16,17,17,17,15,7,7,7,15,15,8,8,8,15,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,15,7,7,15,17,17,17,17,16
-1,17,7,7,7,15,15,2,15,15,2,15,15,2,15,15,2,15,7,7,7,16,16,17,17,17,17,17,17,8,8,7,7,7,7,7,8,8,17,17,17,17,17,17,17,16,17,17,17,17,15,15,15,17,17,15,15,15,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,15,7,7,15,17,17,17,17,16
-1,17,7,7,7,15,15,2,15,15,2,15,15,2,15,15,2,15,15,2,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,15,15,17,17,17,17,17,16
-1,17,17,17,17,15,15,2,15,15,2,15,15,2,15,15,2,15,15,2,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,1
-1,-1,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,1,2
-1,-1,-1,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,16,16,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1,2,16
-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,17,16
-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,17,16
-1,-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16
-1,-1,-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,17,17,16,16,16,17,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16
-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,17,16,16,16,17,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,16
-1,-1,-1,-1,-1,-1,-1,-1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,16,17,17,17,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,17,17,17,17,16
-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,16,17,17,17,17,16,17,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,17,17,16
-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,16,17,17,17,17,16,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,17,16
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,0,16,17,17,17,16,17,17,22,22,22,22,22,7,7,22,22,22,22,22,22,22,22,7,7,22,22,22,22,22,22,22,22,7,7,22,22,22,22,22,22,17,17,16,16,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,16,17,17,16,17,17,22,22,22,22,22,7,7,22,22,22,22,22,22,22,22,7,7,22,22,22,22,22,22,22,22,7,7,22,22,22,22,22,22,17,17,16,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,2,2,2,2,0,2,2,17,17,16,17,17,22,22,22,22,8,8,8,8,22,22,22,22,22,22,8,8,8,8,22,22,22,22,22,22,8,8,8,8,22,22,22,22,22,17,17,16,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,2,2,2,2,0,2,2,17,17,16,17,17,22,22,22,22,7,7,7,7,22,22,22,22,22,22,7,7,7,7,22,22,22,22,22,22,7,7,7,7,22,22,22,22,22,17,17,16,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,2,2,2,2,0,2,2,17,17,16,17,17,22,22,22,22,7,7,7,7,22,22,22,22,22,22,7,7,7,7,22,22,22,22,22,22,7,7,7,7,22,22,22,22,22,17,17,16,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,2,2,2,2,0,2,2,17,17,16,17,17,22,22,22,17,17,16,16,16,16,22,22,22,22,18,18,20,20,20,20,22,22,22,22,0,0,1,1,1,1,22,22,22,22,17,17,16,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,2,2,2,2,0,2,2,17,17,16,17,17,22,22,22,22,17,16,16,16,22,22,22,22,22,22,18,20,20,20,22,22,22,22,22,22,0,1,1,1,22,22,22,22,22,17,17,16,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,2,2,2,2,0,2,2,17,17,16,17,17,22,22,22,22,17,17,17,16,22,22,22,22,22,22,18,18,18,20,22,22,22,22,22,22,0,0,0,1,22,22,22,22,22,17,17,16,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,2,2,2,2,0,2,2,17,17,16,17,17,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,17,17,16,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,2,2,2,2,0,2,2,17,17,16,17,17,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,17,17,16,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,2,2,2,2,0,17,17,17,17,16,17,17,22,22,22,7,7,7,7,7,15,15,15,15,15,7,7,7,7,7,15,15,15,15,15,7,7,7,7,7,15,15,15,15,15,17,17,16,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,0,17,17,17,17,16,17,17,22,22,22,7,7,7,7,7,15,15,15,15,15,7,7,7,7,7,15,15,15,15,15,7,7,7,7,7,15,15,15,15,15,17,17,16,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,22,22,22,7,7,7,7,7,15,15,15,15,15,7,7,7,7,7,15,15,15,15,15,7,7,7,7,7,15,15,15,15,15,17,16,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,7,7,7,7,7,15,15,15,15,15,7,7,7,7,7,15,15,15,15,15,7,7,7,7,7,15,15,15,15,15,17,17,17,17,16,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,7,7,7,7,7,15,15,15,15,15,7,7,7,7,7,15,15,15,15,15,7,7,7,7,7,15,15,15,15,15,17,17,17,17,16,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,7,7,7,7,7,15,15,15,15,15,7,7,7,7,7,15,15,15,15,15,7,7,7,7,7,15,15,15,15,15,17,17,17,16,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7,7,15,15,15,15,15,7,7,7,7,7,15,15,15,15,15,7,7,7,7,7,15,15,15,15,15,17,17,16,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,21,21,21,21,21,21,21,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,21,20,20,20,20,20,20,20,21,21,21,8,8,8,8,9,8,8,8,8,8,8,8,8,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,21,7,7,7,7,9,9,7,7,7,7,7,8,9,9,7,7,7,7,7,8,8,9,7,7,7,7,7,9,9,7,7,7,7,8,9,9,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,7,7,7,7,9,9,7,7,7,7,7,8,9,9,7,7,7,7,7,8,8,9,7,7,7,7,7,7,8,9,7,7,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,7,7,7,7,7,9,7,7,7,7,8,9,9,7,7,7,7,7,8,8,9,7,7,7,7,7,7,8,9,7,7,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,7,7,7,7,8,9,7,7,7,7,7,8,9,9,7,9,9,8,8,9,7,7,7,7,7,7,8,9,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,15,15,16,20,18,18,18,18,18,18,18,18,20,20,20,20,20,20,20,20,20,20,21,21,7,7,7,8,9,7,7,7,7,7,8,9,9,7,9,9,8,8,9,7,7,7,7,7,7,8,9,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,16,16,16,18,18,18,18,18,18,18,18,18,18,18,18,20,20,20,20,20,20,20,20,21,7,7,7,8,7,9,7,7,7,7,8,9,9,9,7,7,7,7,8,9,7,7,7,7,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,15,16,16,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,20,20,20,20,20,20,20,21,7,7,7,7,8,9,7,7,7,7,7,8,9,7,7,7,7,8,9,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,16,16,16,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,20,20,20,20,20,20,21,7,7,7,7,8,9,7,7,7,7,7,8,9,7,7,7,7,8,9,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,21,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,15,15,16,16,16,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,20,20,20,20,20,21,7,7,7,7,8,9,7,7,7,7,7,8,9,7,7,7,7,8,9,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,20,20,20,21,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,20,20,20,20,20,21,7,7,7,7,8,9,7,7,7,7,7,8,9,7,7,7,7,8,9,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,20,20,20,20,21,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,20,20,20,20,21,12,12,7,7,8,9,7,7,7,7,7,8,9,7,7,7,7,8,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,20,20,20,20,20,21,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,20,20,20,20,12,12,12,7,7,8,9,7,7,7,7,7,8,9,7,7,7,7,-1,16,15,15,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,0,0,20,20,20,20,20,21,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,16,16,17,17,17,17,17,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,20,20,20,12,12,10,12,7,7,8,9,7,7,7,9,7,8,9,7,7,7,7,-1,-1,16,15,15,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,20,20,20,20,19,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,17,17,17,17,17,17,17,17,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,20,20,12,12,10,10,12,7,7,8,9,7,7,7,7,9,9,7,-1,-1,-1,-1,-1,-1,-1,16,15,15,-1,-1,-1,-1,1,2,0,0,0,0,0,0,0,20,20,20,20,19,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,17,17,17,17,17,17,17,17,17,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,12,12,12,10,10,10,12,7,7,8,9,7,7,7,7,9,9,7,-1,-1,-1,-1,-1,-1,-1,-1,16,15,15,-1,-1,-1,1,2,2,0,0,0,0,0,0,20,20,20,20,19,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,17,17,17,17,17,17,17,17,17,17,16,16,16,18,18,18,18,18,18,18,18,18,12,12,12,10,10,10,10,10,12,7,7,8,9,7,7,7,7,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,3,3,3,2,2,2,2,0,0,0,0,0,0,0,20,20,19,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,17,17,17,17,17,17,17,17,17,17,17,17,16,16,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,12,7,7,8,9,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,4,4,4,2,2,2,2,2,2,0,0,0,0,0,0,0,20,20,19,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,17,17,17,17,17,17,17,17,17,17,17,17,17,16,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,7,7,8,9,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,4,4,4,2,2,2,2,2,2,0,0,0,0,0,0,0,20,20,19,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,15,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,12,10,10,10,10,11,11,10,10,10,10,10,10,10,12,7,7,8,9,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,7,4,4,4,4,4,2,2,2,2,2,2,2,2,0,0,0,0,1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,12,10,10,10,10,11,11,11,11,10,10,10,10,10,12,7,7,8,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,7,7,7,7,4,4,4,2,2,2,2,2,2,2,2,0,0,0,0,1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,17,17,17,17,17,17,17,17,17,17,17,17,17,16,12,12,12,10,10,10,11,11,11,10,10,10,10,10,12,7,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,7,7,7,7,7,7,7,4,4,4,4,4,2,2,2,2,2,0,0,0,1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,15,12,10,10,10,11,11,11,10,10,10,10,10,12,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,7,7,7,7,7,7,7,4,4,4,4,4,2,2,2,2,2,2,0,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,15,15,17,17,17,17,17,17,17,17,17,17,17,15,15,12,12,10,10,10,10,10,10,10,10,10,10,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,12,12,10,7,7,7,7,7,7,7,7,7,4,4,4,4,2,2,2,2,2,0,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,15,15,15,17,17,17,17,17,17,15,15,-1,-1,-1,12,12,10,10,10,10,10,10,10,10,10,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,4,4,4,4,4,2,2,2,3,-1,-1,-1,-1,-1,-1
