-1,-1,-1,-1,-1,21,24,24,24,24,24,24,24,21,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,21,0,0,0,14,14,14,13,13,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,21,24,24,24,24,24,24,24,21,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,21,0,0,0,14,14,14,13,13,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,21,24,24,24,24,24,24,24,21,24,24,24,24,24,24,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,21,0,0,0,14,14,14,13,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,21,24,24,24,24,24,24,21,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,0,0,0,14,14,14,13,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,24,24,24,21,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,21,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,0,0,0,14,14,13,13,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,24,24,24,21,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,21,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,21,21,21,21,0,14,14,13,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,21,24,21,24,24,24,24,24,24,21,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,21,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,21,22,22,22,22,22,21,0,14,14,13,-1,-1,-1
-1,-1,-1,-1,-1,-1,21,24,24,21,24,24,24,24,24,24,21,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,21,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,21,22,22,22,22,22,22,22,21,0,14,14,13,-1,-1,-1
-1,-1,-1,-1,-1,21,24,24,24,24,21,24,24,24,24,24,21,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,21,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,21,22,22,22,22,22,22,22,22,22,21,0,0,14,14,13,-1,-1
-1,-1,-1,-1,-1,21,24,24,24,24,21,24,24,24,24,24,24,21,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,21,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,21,21,22,22,22,22,22,22,22,22,22,22,22,21,0,0,14,14,13,13,-1
-1,-1,-1,-1,-1,21,24,24,24,24,24,21,24,24,24,24,24,21,24,24,24,24,24,24,23,23,23,23,23,23,23,23,21,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,21,0,0,14,14,14,13,-1
-1,-1,-1,-1,-1,21,24,24,24,24,24,21,24,24,24,24,24,21,24,24,24,24,24,24,23,23,23,23,23,23,23,23,21,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,0,0,14,14,14,13,13
-1,-1,-1,-1,-1,21,24,24,24,24,24,21,24,24,24,24,24,21,24,24,24,24,24,24,23,23,23,23,23,23,23,23,21,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,0,0,14,14,14,14,13
-1,-1,-1,-1,-1,21,24,24,24,24,24,24,21,24,24,24,24,21,24,24,24,24,24,24,23,23,23,23,23,23,23,21,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,0,0,14,14,14,13
-1,-1,-1,-1,-1,-1,21,24,24,24,24,24,21,24,24,24,24,24,21,24,24,24,24,24,23,23,23,23,23,23,23,21,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,0,0,14,14,14,13
-1,-1,-1,-1,-1,-1,-1,21,24,24,24,24,21,24,24,24,24,24,21,24,24,24,24,24,23,23,23,23,23,23,23,21,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,0,0,14,14,14,13
-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,24,21,24,24,24,24,21,24,24,24,24,24,24,23,23,23,23,23,21,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,0,0,14,14,14,13
-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,21,24,24,24,24,21,24,24,24,24,24,24,23,23,23,23,23,21,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,0,0,14,14,14,13
-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,21,24,24,24,24,21,24,24,24,24,24,24,23,23,23,23,23,21,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,21,0,14,14,14,13
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,21,24,24,24,24,21,24,24,24,24,24,23,23,23,23,21,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,21,0,-1,14,13,13
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,21,24,24,24,24,21,24,24,24,24,24,23,23,23,23,21,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,0,14,13,13
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,21,24,24,24,24,21,24,24,24,24,24,23,23,23,23,21,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,21,0,14,13,13
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,21,24,24,24,24,21,24,24,24,24,24,22,23,23,21,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,21,0,13,13
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,21,24,24,24,21,24,24,24,24,24,23,23,23,21,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,21,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,21,13,13
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,21,24,24,24,21,24,24,24,24,24,24,23,23,21,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,21,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,21,13,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,21,24,24,24,21,24,24,24,24,24,24,23,21,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,21,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,21,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,21,24,24,24,21,24,24,24,24,24,24,23,21,24,24,24,24,24,24,24,24,24,24,21,24,24,24,24,24,23,23,21,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,21,21,21,21,21,21,21,21,21,21,21,21,21,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,24,24,24,21,24,24,24,24,24,24,23,21,24,24,24,24,24,24,24,24,24,24,21,24,24,24,24,23,23,21,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,21,21,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,24,24,24,21,24,24,24,24,24,24,21,24,24,24,24,24,24,24,24,24,24,21,24,24,24,24,24,23,21,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,21,21,21,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,21,24,24,24,24,24,24,21,24,24,24,24,24,24,24,24,24,24,21,24,24,24,24,23,21,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,24,24,24,24,24,24,24,24,21,21,21,22,22,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,21,24,24,24,24,24,24,21,24,24,24,24,24,24,24,24,24,21,24,24,24,24,24,23,21,22,22,22,22,22,22,22,23,23,23,23,23,23,24,24,24,24,24,24,24,21,21,21,22,22,22,22,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,21,24,24,24,24,24,24,21,24,24,24,24,24,24,24,24,24,21,24,24,24,24,24,21,22,22,22,22,22,22,22,23,23,23,23,23,24,24,24,24,24,24,21,21,21,22,22,22,22,22,22,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,21,24,24,24,24,24,21,24,24,24,24,24,24,24,24,24,21,24,24,24,24,24,21,22,22,22,22,22,22,22,23,23,23,23,23,24,24,24,24,24,21,21,22,22,22,22,22,22,22,22,22,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,21,24,24,24,24,24,21,24,24,24,24,24,24,24,24,24,21,24,24,24,24,24,21,22,22,22,22,22,22,23,23,23,23,24,24,24,24,24,21,21,21,22,22,22,22,22,22,22,22,22,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,21,24,24,24,24,24,21,24,24,24,24,24,24,24,24,21,24,24,24,24,24,21,22,22,22,22,22,22,23,23,23,23,24,24,24,24,21,21,23,23,21,22,22,22,22,22,22,22,22,22,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,21,24,24,24,24,24,21,24,24,24,24,24,24,24,24,21,24,24,24,24,24,21,22,22,22,22,22,23,23,23,23,24,24,24,21,21,24,23,23,21,22,22,22,22,22,22,22,22,22,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,21,24,24,24,24,24,21,24,24,24,24,24,24,24,21,24,24,24,24,24,21,22,22,22,22,22,23,23,23,24,24,24,24,21,24,24,23,23,23,21,22,22,22,22,22,22,22,22,22,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,21,24,24,24,24,24,21,24,24,24,24,24,24,24,21,24,24,24,24,24,21,22,22,22,22,23,23,23,24,24,24,24,21,24,24,23,23,23,21,22,22,22,22,22,22,22,22,22,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,24,24,24,24,24,21,24,24,24,24,24,24,24,21,24,24,24,24,24,21,22,22,22,22,23,23,23,24,24,24,24,21,24,24,23,23,23,23,21,22,22,22,22,22,22,22,22,22,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,24,24,24,24,24,21,24,24,24,24,24,24,24,21,24,24,24,24,24,21,22,22,22,23,23,23,24,24,24,24,21,24,24,23,23,23,23,23,21,22,22,22,22,22,22,22,22,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,24,24,24,24,24,21,24,24,24,24,24,24,21,24,24,24,24,24,21,22,22,22,23,23,23,24,24,24,24,21,24,24,23,23,23,23,23,21,22,22,22,22,22,22,22,22,22,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,24,24,24,24,24,21,24,24,24,24,24,24,21,24,24,24,24,24,21,22,22,23,23,23,24,24,24,24,21,24,24,23,23,23,23,23,23,21,22,22,22,22,22,22,22,22,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,24,24,24,24,24,21,24,24,24,24,24,24,21,24,24,24,24,21,22,22,23,23,23,24,24,24,24,21,24,24,23,23,23,23,23,23,22,21,22,22,22,22,22,22,22,22,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,24,24,24,24,24,21,24,24,24,24,24,24,21,24,24,24,24,21,23,23,23,23,24,24,24,24,21,24,24,23,23,23,23,23,23,23,21,22,22,22,22,22,22,22,22,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,24,24,24,24,24,21,24,24,24,24,24,21,24,24,24,24,21,23,23,23,23,24,24,24,24,21,24,24,23,23,23,23,23,23,23,22,21,22,22,22,22,22,22,22,22,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,24,24,24,24,24,24,24,24,21,24,24,24,24,24,21,24,24,24,24,21,23,23,24,24,24,24,24,21,24,24,24,23,23,23,23,23,23,23,22,21,22,22,22,22,22,22,22,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
